time,odd,even,agg
0.0446,94.21842206946366,146.14560985182797,94.21842206946366
0.0447,97.68494166915254,158.0505292229919,97.68494166915254
0.0448,101.28193821570835,169.7766189320884,101.28193821570835
0.0449,104.94078906261556,181.10478146609626,104.94078906261556
0.045,108.76988893745501,191.83690451653797,108.76988893745501
0.0451,112.72477120469915,201.79795463923514,112.72477120469915
0.0452,116.71819319588019,210.83525953069082,116.71819319588019
0.0453,120.7961031559536,218.8218659720639,120.7961031559536
0.0454,126.67071505576381,225.6597769663985,126.67071505576381
0.0455,125.75590155726098,231.28581190150658,125.75590155726098
0.0456,130.1311109237164,235.67245863968128,130.1311109237164
0.0457,142.108352636665,238.83145506386688,142.108352636665
0.0458,146.5056610865798,240.8153115382619,146.5056610865798
0.0459,166.18512638706076,241.71638073877426,166.18512638706076
0.046,170.72853584050665,241.67739953625997,170.72853584050665
0.0461,176.36935994829972,240.8831265379526,176.36935994829972
0.0462,181.71582083157227,239.56157165211306,181.71582083157227
0.0463,186.88661591217738,237.97844443728627,186.88661591217738
0.0464,192.11183324717584,236.42889802968094,192.11183324717584
0.0465,197.53014667779706,235.22353481544405,197.53014667779706
0.0466,202.8272131799328,234.66939273619076,202.8272131799328
0.0467,207.7577639730672,235.0474093205874,207.7577639730672
0.0468,212.60412810254752,236.58679212413952,212.60412810254752
0.0469,217.45322146078354,239.4468530492994,217.45322146078354
0.047,222.19565755359625,243.6983259462252,222.19565755359625
0.0471,227.0997288384654,249.32669645814255,227.0997288384654
0.0472,231.80342057353167,256.2375690516985,231.80342057353167
0.0473,237.59507551733867,264.2657560087029,237.59507551733867
0.0474,243.2828710159415,273.197423031925,243.2828710159415
0.0475,248.66950718163804,282.7906611387289,248.66950718163804
0.0476,254.1694726460544,292.795939700483,254.1694726460544
0.0477,259.7007130911744,302.97249411196145,259.7007130911744
0.0478,265.2570210961452,313.10133149582043,265.2570210961452
0.0479,271.0231283212455,322.99395673037753,271.0231283212455
0.048,276.38352477744405,332.4973735328786,276.38352477744405
0.0481,282.0244618003824,341.49712747607987,282.0244618003824
0.0482,288.3875903203858,349.91715226012167,288.3875903203858
0.0483,292.3665460721766,357.7161648117718,292.3665460721766
0.0484,298.857068994219,364.8884653905142,298.857068994219
0.0485,304.645347374027,371.45863041284036,304.645347374027
0.0486,310.5344894470008,377.4768298465175,310.5344894470008
0.0487,316.291287383419,383.014589818837,316.291287383419
0.0488,322.0619031160205,388.1546999112987,322.0619031160205
0.0489,328.0086190811103,392.9885374516705,328.0086190811103
0.049,333.930379358028,397.6089916526728,333.930379358028
0.0491,339.8545695328226,402.1007979795069,339.8545695328226
0.0492,345.6690456243849,406.5451613225297,345.6690456243849
0.0493,351.39557608418255,411.01980843942323,351.39557608418255
0.0494,356.9354468360258,415.59571729100037,356.9354468360258
0.0495,362.2825009780201,420.3335057047496,362.2825009780201
0.0496,367.1999935263781,425.2782899475351,367.1999935263781
0.0497,371.0532362084429,430.4602680656311,371.0532362084429
0.0498,372.6660535845641,435.89148241840047,372.6660535845641
0.0499,371.0677670489974,441.5729498996322,371.0677670489974
0.05,365.19046720654984,447.48705381137995,447.48705381137995
0.0501,355.33824599729456,453.60654499494757,453.60654499494757
0.0502,342.72919752372854,459.8959609781011,459.8959609781011
0.0503,330.1925417443524,466.31520987448124,466.31520987448124
0.0504,321.8865605836134,472.82419662848764,472.82419662848764
0.0505,322.68112831572796,479.3854255590473,479.3854255590473
0.0506,336.6838369659775,485.9667000152296,485.9667000152296
0.0507,366.0169393423803,492.5435974761266,492.5435974761266
0.0508,409.9694062724725,499.0993520364582,499.0993520364582
0.0509,466.0067063983992,505.62555743587893,505.62555743587893
0.051,530.8805766678202,512.1200704841381,512.1200704841381
0.0511,601.1503537946928,518.5858639001942,518.5858639001942
0.0512,674.1058159245442,525.0264816682632,525.0264816682632
0.0513,746.8007486663728,531.4475686692439,531.4475686692439
0.0514,817.2364405087129,537.8495014080754,537.8495014080754
0.0515,883.0569432571812,544.2341675154942,544.2341675154942
0.0516,942.7213043253968,550.6009629962526,550.6009629962526
0.0517,994.5739969349014,556.9493591499296,556.9493591499296
0.0518,1037.1802411658825,563.2801281941407,563.2801281941407
0.0519,1069.4289382105399,569.5936024625338,569.5936024625338
0.052,1090.216645805673,575.8897844564143,575.8897844564143
0.0521,1098.7664340141785,582.1672372155201,582.1672372155201
0.0522,1094.4317222506097,588.4258030137239,588.4258030137239
0.0523,1076.8652491628386,594.6653229200354,594.6653229200354
0.0524,1045.8885657391402,600.886050312228,600.886050312228
0.0525,1001.6136056217347,607.0868056516157,607.0868056516157
0.0526,944.1873544291518,613.2671852019683,613.2671852019683
0.0527,874.0839728175015,619.4272943521413,619.4272943521413
0.0528,792.0981427357254,625.5663732366652,625.5663732366652
0.0529,699.0059986461675,631.6832213225534,631.6832213225534
0.053,595.9910320909986,637.7768747754099,637.7768747754099
0.0531,484.9539739502104,643.8453931507263,643.8453931507263
0.0532,367.58416695959585,649.8887347676857,649.8887347676857
0.0533,247.80672969053703,655.9061164694499,655.9061164694499
0.0534,139.80371619281013,661.8966349728869,661.8966349728869
0.0535,119.19379055238502,667.8594770198149,667.8594770198149
0.0536,220.20200481182897,673.793135829764,673.793135829764
0.0537,351.4137366603249,679.6964909085616,679.6964909085616
0.0538,488.00616882985366,685.5682521733087,685.5682521733087
0.0539,624.2748692369755,691.4066482182164,691.4066482182164
0.054,756.9517419715388,697.2118962741805,697.2118962741805
0.0541,883.8072272479073,702.9834938597397,702.9834938597397
0.0542,1002.4951174280247,708.719436699468,708.719436699468
0.0543,1111.3386317590562,714.4184723762598,714.4184723762598
0.0544,1208.6545468039428,720.0783789213493,720.0783789213493
0.0545,1292.8842988035617,725.7004768395506,725.7004768395506
0.0546,1362.6481583211998,731.2856452881587,731.2856452881587
0.0547,1416.843224295526,736.8324427075926,736.8324427075926
0.0548,1454.6888485546676,742.3404736654738,742.3404736654738
0.0549,1475.5389193901283,747.8094680426606,747.8094680426606
0.055,1479.023658927093,753.2392872936434,753.2392872936434
0.0551,1465.0000304178382,758.629879072916,758.629879072916
0.0552,1433.6071088583315,763.981134905445,763.981134905445
0.0553,1385.1698800136583,769.2929843772982,769.2929843772982
0.0554,1320.5139889640059,774.566382400374,774.566382400374
0.0555,1240.4905921281133,779.8165430471325,779.8165430471325
0.0556,1146.4695327977088,785.0598415820059,785.0598415820059
0.0557,1039.931429517327,790.1537971463524,790.1537971463524
0.0558,922.3829379214006,795.1867683995848,795.1867683995848
0.0559,796.5737576130205,800.0559122170347,800.0559122170347
0.056,664.8826498873098,804.6912045355922,804.6912045355922
0.0561,531.3975216950886,809.2763251011771,809.2763251011771
0.0562,402.68101779111436,813.802446007291,813.802446007291
0.0563,293.05205684022013,818.2710453713332,818.2710453713332
0.0564,236.266575223568,822.6915442623164,822.6915442623164
0.0565,267.2491122037267,827.0636657089227,827.0636657089227
0.0566,360.2129324355412,831.3858520935198,831.3858520935198
0.0567,475.09809883027907,835.6598856773354,835.6598856773354
0.0568,593.6396877997435,839.8889303171602,839.8889303171602
0.0569,708.0828928273057,844.0741102685088,844.0741102685088
0.057,814.9999315810527,848.2158959759571,848.2158959759571
0.0571,912.3212243073781,852.3156795014036,852.3156795014036
0.0572,998.5674551687285,856.3726502473786,856.3726502473786
0.0573,1072.4650783265586,860.3865739961642,860.3865739961642
0.0574,1133.2956274257847,864.3372897890492,864.3372897890492
0.0575,1180.5704678196673,868.2335284790278,868.2335284790278
0.0576,1214.1257748806406,872.0779019975813,872.0779019975813
0.0577,1234.2021586111632,875.8679876971884,875.8679876971884
0.0578,1241.3164790077424,879.6040026509932,879.6040026509932
0.0579,1236.2662963578298,883.2850421635576,883.2850421635576
0.058,1220.2058440352112,886.9116397532721,886.9116397532721
0.0581,1194.5338927982887,890.4858975940488,890.4858975940488
0.0582,1160.758822756366,893.9993954428273,893.9993954428273
0.0583,1120.8031890408374,897.4599531594787,897.4599531594787
0.0584,1076.778476570622,900.8710871845491,900.8710871845491
0.0585,1030.839641826061,904.2190519742464,904.2190519742464
0.0586,985.3882213919743,907.5067002177688,907.5067002177688
0.0587,942.5029928336519,910.7344901096466,910.7344901096466
0.0588,904.0973266526055,913.9037685003403,913.9037685003403
0.0589,872.2898127837836,917.0120877657099,917.0120877657099
0.059,847.2185899147032,920.05814657873,920.05814657873
0.0591,829.5946388971155,923.0412046369202,923.0412046369202
0.0592,819.6721336196694,925.9611508429305,925.9611508429305
0.0593,817.8275573606068,928.8195335157061,928.8195335157061
0.0594,823.6248948647535,931.6180187349371,931.6180187349371
0.0595,835.9101120417573,934.3589751339465,934.3589751339465
0.0596,853.1552853012922,937.0456608564926,937.0456608564926
0.0597,873.3794662066691,939.6871740929752,939.6871740929752
0.0598,895.3104270425088,942.3054667636673,942.3054667636673
0.0599,917.2964265355304,944.9402759169413,944.9402759169413
0.06,938.0084764454238,947.6497336368109,947.6497336368109
0.0601,956.4295033320755,950.5037877012707,956.4295033320755
0.0602,972.1947467711789,953.5708336309119,972.1947467711789
0.0603,984.7847678267862,956.8971030864582,984.7847678267862
0.0604,994.1300562061972,960.5018780115491,994.1300562061972
0.0605,1000.5565089385724,964.364470152681,1000.5565089385724
0.0606,1004.4671254200683,968.423173892935,1004.4671254200683
0.0607,1006.4419554782511,972.5773150546902,1006.4419554782511
0.0608,1007.0795060782087,976.6914122596709,1007.0795060782087
0.0609,1006.9975307198915,980.6016178595207,1006.9975307198915
0.061,1006.7436888326587,984.1242347852675,1006.7436888326587
0.0611,1006.5712552882502,987.0683747601457,1006.5712552882502
0.0612,1006.6694606133348,989.2484014348803,1006.6694606133348
0.0613,1007.0387707410234,990.4949989245692,1007.0387707410234
0.0614,1007.2486531723573,990.6701592583421,1007.2486531723573
0.0615,1007.6311150474055,989.6775821580875,1007.6311150474055
0.0616,1007.8748766262831,987.4702381978559,1007.8748766262831
0.0617,1008.1053073396384,984.0548528656159,1008.1053073396384
0.0618,1008.4436374917982,979.4946350345292,1008.4436374917982
0.0619,1008.7876553672062,973.9166647158497,1008.7876553672062
0.062,1008.9813694716164,967.5034138670364,1008.9813694716164
0.0621,1009.1164960651995,960.4922033316842,1009.1164960651995
0.0622,1009.250694950756,953.166349169864,1009.250694950756
0.0623,1009.3893267849737,945.8429658524234,1009.3893267849737
0.0624,1009.4732856366586,938.8582317513598,1009.4732856366586
0.0625,1009.4505183310332,932.5474397169572,1009.4505183310332
0.0626,1009.4761467880567,927.2264707388672,1009.4761467880567
0.0627,1009.4403212784168,923.1743824574045,1009.4403212784168
0.0628,1009.3036816085068,920.6094625385289,1009.3036816085068
0.0629,1009.0683568126656,919.6739163946881,1009.0683568126656
0.063,1008.7635252576057,920.4256293338406,1008.7635252576057
0.0631,1008.3599209515702,922.8236225792126,1008.3599209515702
0.0632,1007.8932686552405,926.7371853784017,1007.8932686552405
0.0633,1007.323217439056,931.9551856419669,1007.323217439056
0.0634,1006.7251812002619,938.1960593786939,1006.7251812002619
0.0635,1005.9949503863448,945.1239340682154,1005.9949503863448
0.0636,1005.1638369121176,952.3611150550875,1005.1638369121176
0.0637,1004.1993893349522,959.5093830091741,1004.1993893349522
0.0638,1003.080404919427,966.1702623902609,1003.080404919427
0.0639,1001.8640007055777,971.9619352332408,1001.8640007055777
0.064,1000.6430441882862,976.538279951701,1000.6430441882862
0.0641,999.3030149429952,979.6024661299216,999.3030149429952
0.0642,997.8103130567605,980.9187859518103,997.8103130567605
0.0643,996.1053684939188,980.32373808924,996.1053684939188
0.0644,994.410316108437,977.7321177614712,994.410316108437
0.0645,992.8031799903723,973.1377794236438,992.8031799903723
0.0646,991.0744998103704,966.6245696615088,991.0744998103704
0.0647,989.2909752924105,958.3554240879108,989.2909752924105
0.0648,987.4593128070875,948.5722316976517,987.4593128070875
0.0649,985.5223129158869,937.5852572549877,985.5223129158869
0.065,983.6401497896452,925.765967194233,983.6401497896452
0.0651,981.7347942024131,913.5330343052997,981.7347942024131
0.0652,979.8004298996381,901.3336818524112,979.8004298996381
0.0653,977.8390876724164,889.6239983946964,977.8390876724164
0.0654,974.4121794543462,878.8448822663299,974.4121794543462
0.0655,977.1257927981336,869.3947472390573,977.1257927981336
0.0656,975.0464372259262,861.6035585820566,975.0464372259262
0.0657,963.5805311423493,855.7115422701515,963.5805311423493
0.0658,961.6679606168556,851.850190972857,961.6679606168556
0.0659,933.5722944077038,850.0396358284122,933.5722944077038
0.066,931.9331846809972,850.1767537375969,931.9331846809972
0.0661,927.8657952987624,852.0569700838429,927.8657952987624
0.0662,924.032409439805,855.3856720139316,924.032409439805
0.0663,921.0104293622509,859.8036293216823,921.0104293622509
0.0664,918.3321051478808,864.9131694324462,918.3321051478808
0.0665,915.5612396044471,870.3039107371756,915.5612396044471
0.0666,912.6870592712557,875.5778774475718,912.6870592712557
0.0667,909.9201644406434,880.369682852376,909.9201644406434
0.0668,907.2629447871423,884.3635686382713,907.2629447871423
0.0669,904.6895004958636,887.3025371721543,904.6895004958636
0.067,902.1797484370816,888.9979226706996,902.1797484370816
0.0671,899.623265127003,889.3232881263631,899.623265127003
0.0672,897.2590939837469,888.216275780921,897.2590939837469
0.0673,893.4337389517375,885.6800701836487,893.4337389517375
0.0674,889.6977405115612,881.779234540497,889.6977405115612
0.0675,886.4870255331093,876.6331726116359,886.4870255331093
0.0676,883.065844160609,870.4062989812936,883.065844160609
0.0677,879.6358316657778,863.3011362825657,879.6358316657778
0.0678,876.0776127916488,855.5427617225389,876.0776127916488
0.0679,872.7516026033676,847.3689869046676,872.7516026033676
0.068,869.2087666638495,839.0158629880616,869.2087666638495
0.0681,865.5167367148715,830.7052799288382,865.5167367148715
0.0682,861.2980202498271,822.6338199619514,861.2980202498271
0.0683,858.9278700420141,814.9651517744607,858.9278700420141
0.0684,854.3792523809233,807.8221017463097,854.3792523809233
0.0685,850.3863194142424,801.2836143303874,850.3863194142424
0.0686,846.3094303192953,795.3843601290793,846.3094303192953
0.0687,842.3157332285277,790.1154603798178,842.3157332285277
0.0688,838.2755587567788,785.4362301581145,838.2755587567788
0.0689,833.9449926802669,781.2751610616085,833.9449926802669
0.069,829.5428276492448,777.5449815213204,829.5428276492448
0.0691,825.0345818670105,774.1573659985878,825.0345818670105
0.0692,820.5792571588697,771.0203386577363,820.5792571588697
0.0693,816.2260353151987,768.040571760858,816.2260353151987
0.0694,811.9370453376641,765.1202123458546,811.9370453376641
0.0695,807.8053786312819,762.1668250912235,807.8053786312819
0.0696,804.0360534055148,759.0984313350808,804.0360534055148
0.0697,801.1443535693888,755.8477798810791,801.1443535693888
0.0698,800.4858095985384,752.3671031187898,800.4858095985384
0.0699,803.4840798900447,748.6206902972838,803.4840798900447
0.07,811.7657258032027,744.5963459492216,744.5963459492216
0.0701,825.6937737190365,740.2967723407969,740.2967723407969
0.0702,845.0682355102193,735.7385798629911,735.7385798629911
0.0703,868.5456693813943,730.9514102101339,730.9514102101339
0.0704,894.1365531554144,725.9709829972111,725.9709829972111
0.0705,919.3484509547342,720.8373265839282,720.8373265839282
0.0706,942.3132528447338,715.5917075597907,715.5917075597907
0.0707,961.089889009927,710.2694529978207,710.2694529978207
0.0708,973.7901340877737,704.8988551418294,704.8988551418294
0.0709,978.8621114321177,699.5014990011645,699.5014990011645
