freq,power
3.9792519006426788,2.5974972467452325e-5
3.999248141349426,0.0010359343285910273
4.019244382056173,2.449348300701197e-5
4.039240622762921,3.31914512148685e-6
4.059236863469668,1.0815697998125682e-6
4.0792331041764145,4.374789856914293e-7
4.099229344883161,6.188175880619682e-7
4.119225585589909,4.420262011855265e-7
4.139221826296656,6.614871501987313e-7
4.159218067003403,9.575513915123024e-7
4.179214307710151,7.924587994371865e-7
4.199210548416898,6.388705580646222e-7
4.219206789123644,5.02993363230269e-7
4.239203029830391,4.305646161511193e-7
4.259199270537139,3.0833180273100477e-7
4.279195511243886,2.156151111294973e-7
4.299191751950633,1.751157895831041e-7
4.31918799265738,1.0127971087517903e-7
4.3391842333641275,2.0012010101949948e-8
4.359180474070874,1.1225129996731412e-8
4.379176714777621,1.1382255012120591e-7
4.399172955484369,4.4534456919910994e-8
4.419169196191116,1.7867162409987203e-7
4.439165436897863,1.567353369522986e-7
4.45916167760461,2.865841565603707e-7
4.4791579183113575,3.4619035443804417e-7
4.499154159018104,3.144781725320735e-7
4.519150399724851,2.287752545183183e-7
4.539146640431599,3.449492503588191e-7
4.559142881138346,2.891932894339354e-7
4.579139121845093,2.036198408363225e-7
4.59913536255184,7.73464059641694e-8
4.619131603258587,5.75115280045204e-8
4.639127843965334,5.3914568030410466e-8
4.659124084672081,4.276746951196176e-8
4.679120325378829,1.42614847119906e-7
4.699116566085576,1.3859042746737567e-7
4.719112806792323,1.743595446086805e-7
4.73910904749907,3.10982278002338e-7
4.759105288205817,4.5476916166528436e-7
4.779101528912564,6.260348099211974e-7
4.799097769619311,6.490298922856193e-7
4.819094010326058,9.779778786496597e-7
4.839090251032806,8.694587135417253e-7
4.859086491739553,9.219868821865218e-7
4.8790827324462995,9.5003008942829e-7
4.899078973153047,1.0902626446502219e-6
4.919075213859794,1.0287672582072544e-6
4.939071454566541,1.3880453648141764e-6
4.959067695273288,2.1285491437444663e-6
4.979063935980036,6.394605131509728e-6
4.999060176686783,0.0011344293357147196
5.0190564173935295,3.9785042820472014e-5
5.039052658100277,9.974597357386629e-6
5.059048898807024,4.982636824398763e-6
5.079045139513771,3.175537943724805e-6
